Area,Sex,Province,Area_Type,Year,Source,Total_Pop,Total_5to25,Higher_Ed_Rate,No_Edu_Rate,SLC_Completion_Rate,Dropout_Proxy_Rate,Currently_Attending_Rate,Never_Attended,CurrAtt_Primary,CurrAtt_LowerSec,CurrAtt_UpperSec,NotAtt_Primary,NotAtt_LowerSec,NotAtt_UpperSec,Education_Level,Attainment_Population,Education_Level_Order
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,Primary,185183,2
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,Lower_Secondary,124719,3
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,Upper_Secondary,111414,4
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,SLC_SEE,80856,5
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,Intermediate,83286,6
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,Graduate,24628,7
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,Post_Graduate,10137,8
Sunsari,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),661849,285858,5.25,1.04,12.22,8.14,58.4,23255,93520,48517,24892,20855,21409,21880,No_Level,6868,9
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Early_Childhood,1427,1
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Primary,12488,2
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Lower_Secondary,9045,3
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Upper_Secondary,8048,4
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,SLC_SEE,3922,5
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Intermediate,4436,6
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Graduate,1082,7
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,Post_Graduate,295,8
Taplejung,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),41731,19557,3.3,1.72,9.4,2.65,63.36,519,6330,3855,2207,929,1767,2481,No_Level,719,9
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Early_Childhood,1574,1
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Primary,15192,2
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Lower_Secondary,10889,3
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Upper_Secondary,9528,4
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,SLC_SEE,4455,5
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Intermediate,4471,6
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Graduate,1259,7
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,Post_Graduate,671,8
Taplejung,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),48935,20618,3.94,1.18,9.1,2.78,61.32,574,6418,3959,2265,1500,2143,2142,No_Level,576,9
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Early_Childhood,3001,1
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Primary,27680,2
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Lower_Secondary,19934,3
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Upper_Secondary,17576,4
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,SLC_SEE,8377,5
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Intermediate,8907,6
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Graduate,2341,7
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,Post_Graduate,966,8
Taplejung,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),90666,40175,3.65,1.43,9.24,2.72,62.31,1093,12748,7814,4472,2429,3910,4623,No_Level,1295,9
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Early_Childhood,1067,1
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Primary,8546,2
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Lower_Secondary,6480,3
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Upper_Secondary,6174,4
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,SLC_SEE,3653,5
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Intermediate,3639,6
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Graduate,927,7
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,Post_Graduate,340,8
Terhathum,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),31418,12541,4.03,1.48,11.63,2.1,65.27,263,4300,2458,1427,460,994,1550,No_Level,465,9
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Early_Childhood,1152,1
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Primary,9593,2
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Lower_Secondary,7354,3
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Upper_Secondary,7355,4
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,SLC_SEE,4566,5
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Intermediate,3461,6
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Graduate,1060,7
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,Post_Graduate,665,8
Terhathum,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),35756,13094,4.82,1.17,12.77,2.2,64.79,288,4381,2574,1529,653,1173,1329,No_Level,418,9
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Early_Childhood,2219,1
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Primary,18139,2
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Lower_Secondary,13834,3
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Upper_Secondary,13529,4
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,SLC_SEE,8219,5
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Intermediate,7100,6
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Graduate,1987,7
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,Post_Graduate,1005,8
Terhathum,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),67174,25635,4.45,1.31,12.24,2.15,65.02,551,8681,5032,2956,1113,2167,2879,No_Level,883,9
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Early_Childhood,4734,1
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Primary,34282,2
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Lower_Secondary,23812,3
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Upper_Secondary,19922,4
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,SLC_SEE,12288,5
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Intermediate,13427,6
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Graduate,2856,7
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,Post_Graduate,820,8
Udayapur,Female,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),115629,56127,3.18,2.34,10.63,4.28,61.67,2404,18069,10854,5692,3452,5122,5739,No_Level,2707,9
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Early_Childhood,5320,1
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Primary,40007,2
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Lower_Secondary,27554,3
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Upper_Secondary,20544,4
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,SLC_SEE,13022,5
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Intermediate,11858,6
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Graduate,3135,7
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,Post_Graduate,1623,8
Udayapur,Male,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),125245,56882,3.8,1.26,10.4,3.64,62.28,2070,19121,10899,5405,4118,5892,4035,No_Level,1581,9
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Early_Childhood,10054,1
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Primary,74289,2
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Lower_Secondary,51366,3
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Upper_Secondary,40466,4
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,SLC_SEE,25310,5
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Intermediate,25285,6
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Graduate,5991,7
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,Post_Graduate,2443,8
Udayapur,Total,Koshi,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240874,113009,3.5,1.78,10.51,3.96,61.98,4474,37190,21753,11097,7570,11014,9774,No_Level,4288,9
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Early_Childhood,2418,1
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Primary,20269,2
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Lower_Secondary,14536,3
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Upper_Secondary,10655,4
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,SLC_SEE,7589,5
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Intermediate,6345,6
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Graduate,1393,7
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,Post_Graduate,483,8
Arghakhanchi,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),66816,27620,2.81,3.49,11.36,2.06,62.94,570,8830,5694,2861,1790,2936,2452,No_Level,2332,9
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Early_Childhood,2811,1
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Primary,21788,2
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Lower_Secondary,13674,3
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Upper_Secondary,9120,4
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,SLC_SEE,7049,5
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Intermediate,5436,6
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Graduate,1562,7
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,Post_Graduate,1079,8
Arghakhanchi,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),64153,26680,4.12,1.77,10.99,1.93,69.82,516,10256,5741,2632,1541,1903,1186,No_Level,1135,9
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Early_Childhood,5229,1
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Primary,42057,2
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Lower_Secondary,28210,3
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Upper_Secondary,19775,4
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,SLC_SEE,14638,5
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Intermediate,11781,6
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Graduate,2955,7
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,Post_Graduate,1562,8
Arghakhanchi,Total,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),130969,54300,3.45,2.65,11.18,2.0,66.32,1086,19086,11435,5493,3331,4839,3638,No_Level,3467,9
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Early_Childhood,9619,1
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Primary,58809,2
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Lower_Secondary,37156,3
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Upper_Secondary,29704,4
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,SLC_SEE,15567,5
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Intermediate,23296,6
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Graduate,7155,7
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,Post_Graduate,2310,8
Banke,Female,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),190920,107979,4.96,2.52,8.15,15.97,50.49,17242,30466,15472,8580,9699,7555,8003,No_Level,4808,9
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Early_Childhood,11747,1
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Primary,67757,2
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Lower_Secondary,44298,3
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Upper_Secondary,33905,4
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,SLC_SEE,17141,5
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Intermediate,22660,6
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Graduate,8331,7
Banke,Male,Lumbini,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),214560,110813,5.83,1.2,7.99,12.1,53.98,13410,33868,16943,9003,9954,8402,6376,Post_Graduate,4188,8
